Hex ID,Country,Callsign,Registration,Type
A70965,United States,N5521S,N5521S,C172
A70978,United States,N5522A,N5522A,C172
A70988,United States,N5522S,N5522S,C172
A709B4,United States,N55231,N55231,C172
A709EE,United States,N5525P,N5525P,C240
A70A8E,United States,N55299,N55299,C172
A70B23,United States,LXJ553,N553FX,CL30
A70B36,United States,DCM3627,N553GR,F2TH
A70B4D,United States,N553HP,N553HP,T206
A70BC9,United States,JIA5400,N553NN,CRJ9
A70BD1,United States,DAL346,N553NW,B752
A70C08,United States,N553RA,N553RA,C172
A70C67,United States,AAL2845,N553UW,A321
A70D13,United States,N5531H,N5531H,C152
A70E7A,United States,SKW3858,N554CA,CRJ9
A70F11,United States,JBU2593,N554JB,A320
A70F88,United States,DAL1512,N554NW,B752
A7101E,United States,AAL568,N554UW,A321
A711DB,United States,N5549A,N5549A,T210
A71209,United States,N555AL,N555AL,BE30
A71267,United States,N555EE,N555EE,P28A
A71291,United States,LXJ555,N555FX,CL30
A7130C,United States,SWA1482,N555LV,B737
A7133F,United States,DAL976,N555NW,B752
A7136D,United States,EJA555,N555QS,C56X
A7139A,United States,N555SM,N555SM,C172
A71432,United States,PSRPO,N555YP,BE58
A71435,United States,N555YS,N555YS,C172
A71497,United States,N55515,N55515,C172
A714B0,United States,N5552V,N5552V,C72R
A715C6,United States,ASA294,N556AS,B738
A71689,United States,N556JM,N556JM,DA40
A716E5,United States,N556ND,N556ND,C172
A716EE,United States,JIA5521,N556NN,CRJ9
A71748,United States,SCU10,N556SC,P28A
A7178C,United States,AAL1157,N556UW,A321
A717B6,United States,SWA705,N556WN,B737
A719C8,United States,N557DS,N557DS,DA40
A71AAD,United States,DAL1030,N557NW,B752
A71B04,United States,N557SH,N557SH,C150
A71B3F,United States,N557US,N557US,M20P
A71B43,United States,AAL1311,N557UW,A321
A71C0A,United States,IJA55,N5572,LJ55
A71D34,United States,ASA821,N558AS,B738
A71E5C,United States,JIA5616,N558NN,CRJ9
A71E9A,United States,N558R,N558R,C68A
A71EFA,United States,AAL2807,N558UW,A321
A71FD4,United States,N5582U,N5582U,P28A
A7210E,United States,N559CB,N559CB,CL60
A721A4,United States,JBU280,N559JB,A320
A72213,United States,JIA5117,N559NN,CRJ9
A72249,United States,EJA559,N559QS,C68A
A722B1,United States,AAL866,N559UW,A321
A72567,United States,N56JP,N56JP,LJ45
A726EA,United States,CXK196,N560A,P28A
A726EE,United States,N560AD,N560AD,C56X
A7270A,United States,PJC60,N560BG,C56X
A72732,United States,N560CX,N560CX,C560
A727F5,United States,N560LS,N560LS,C56X
A72812,United States,N560MW,N560MW,RV7
A72832,United States,N560PC,N560PC,C152
A72886,United States,N560SM,N560SM,C560
A728A7,United States,N560TV,N560TV,C56X
A728C1,United States,AAL2249,N560UW,A321
A72B25,United States,N561FG,N561FG,C172
A72B6B,United States,JBU1334,N561JB,A320
A72BD1,United States,N561ND,N561ND,C172
A72BDA,United States,JIA5044,N561NN,CRJ9
A72C34,United States,SCU11,N561SC,P28A
A72C78,United States,AAL1711,N561UW,A321
A72EA7,United States,N562DD,N562DD,C56X
A72F22,United States,JBU37,N562JB,A320
A73059,United States,SWA142,N562WN,B737
A73143,United States,N5624G,N5624G,C172
A73199,United States,N5626Y,N5626Y,B350
A73214,United States,N563AE,N563AE,B06
A732A2,United States,LXJ563,N563FX,CL30
A732D9,United States,JBU1365,N563JB,A320
A733C4,United States,VET563,N563TM,C560
A7356D,United States,N5637S,N5637S,BE35
A7359A,United States,N56382,N56382,P28A
A735D7,United States,ASA358,N564AS,B738
A73659,United States,LXJ564,N564FX,CL30
A73690,United States,JBU695,N564JB,A320
A736D9,United States,N564M,N564M,C560
A736FF,United States,JIA5087,N564NN,CRJ9
A73735,United States,EJA564,N564QS,C68A
A737C7,United States,SWA965,N564WN,B737
A739E1,United States,N565E,N565E,KODI
A73A10,United States,LXJ565,N565FX,CL30
A73A47,United States,JBU579,N565JB,A320
A73AB6,United States,JIA5326,N565NN,CRJ9
A73C12,United States,N56511,N56511,C185
A73C81,United States,N56547,N56547,M5
A73D4D,United States,N566B,N566B,R66
A740F1,United States,CNS104,N567AF,PC12
A740FF,United States,LRC640,N567AV,A320
A74205,United States,N567MG,N567MG,SR22
A74224,United States,JIA5417,N567NN,CRJ9
A742AD,United States,N567U,N567U,P208
A743CA,United States,N56735,N56735,P28A
A7445D,United States,N5678B,N5678B,SLG4
A744B3,United States,ASA10,N568AS,B738
A745DB,United States,JIA5061,N568NN,CRJ9
A74635,United States,TRF218,N568SC,CRUZ
A74679,United States,AAL2742,N568UW,A321
A747CB,United States,UAL2230,N56859,B753
A74827,United States,N5688W,N5688W,P28A
A74871,United States,ATN3503,N569AZ,B763
A7495A,United States,N569LG,N569LG,C208
A74992,United States,JIA9954,N569NN,CRJ9
A749D9,United States,CXK448,N569RJ,C172
A74A5A,United States,SWA2934,N569WN,B737
A74BBA,United States,N5697V,N5697V,P28A
A74C29,United States,INTEL12,N57B,BE20
A74C8E,United States,N57FA,N57FA,C72R
A74D57,United States,KAP129,N57PB,C402
A74D6B,United States,N57PX,N57PX,SR20
A74E7A,United States,ASA4,N570AS,B738
A74EA4,United States,N570CJ,N570CJ,C525
A74ECC,United States,DAL249,N570DZ,A359
A74FA2,United States,JIA5272,N570NN,CRJ9
A75039,United States,UPS224,N570UP,B744
A75103,United States,UAL7,N57016,B772
A7517B,United States,N5705L,N5705L,AA1
A752EA,United States,JBU1553,N571JB,A320
A7538F,United States,EJA571,N571QS,C68A
A753BE,United States,N571SP,N571SP,C172
A7550C,United States,N5714H,N5714H,PA16
A7563A,United States,DAL150,N572DZ,A359
A7566A,United States,LXJ572,N572FX,CL30
A756FC,United States,MTU72,N572MT,DA40
A75710,United States,JIA5163,N572NN,CRJ9
A75746,United States,EJA572,N572QS,C68A
A757AE,United States,AAL2117,N572UW,A321
A75864,United States,N5721T,N5721T,C172
A7588E,United States,N57220,N57220,M20P
A75903,United States,N5726B,N5726B,C182
A75920,United States,N57266,N57266,AC50
A75966,United States,UAL1230,N57286,B38M
A75AC7,United States,JIA5206,N573NN,CRJ9
A75AFD,United States,EJA573,N573QS,C56X
A75B5E,United States,UPS203,N573UP,B744
A75B65,United States,AAL384,N573UW,A321
A75DA8,United States,DAL75,N574DZ,A359
A75DC7,United States,FDX37,N574FE,MD11
A75E75,United States,N574ND,N574ND,C172
A75EB4,United States,EJA574,N574QS,C56X
A75EEF,United States,N574TA,N574TA,C510
A76103,United States,TWY75,N575AG,CL60
A7610E,United States,CXK476,N575AT,PA44
A7615F,United States,DAL248,N575DZ,A359
A761AC,United States,N575HA,N575HA,C650
A76235,United States,JIA5350,N575NN,CRJ9
A762D3,United States,AAL2775,N575UW,A321
A7644E,United States,N5757E,N5757E,C172
A764F0,United States,N576CL,N576CL,BE20
A76516,United States,DAL223,N576DZ,A359
A76546,United States,LXJ576,N576FX,CL30
A765B0,United States,N576LC,N576LC,FA50
A765EC,United States,JIA5385,N576NN,CRJ9
A76631,United States,N576RG,N576RG,PC12
A7687B,United States,ASA531,N577AS,B738
A768FD,United States,LXJ577,N577FX,CL30
A769D9,United States,EJA577,N577QS,C56X
A769F6,United States,LAK577,N577RW,C560
A76A08,United States,N577SP,N577SP,C172
A76CB4,United States,LXJ578,N578FX,CL30
A76CC0,United States,GJS4420,N578GJ,CRJ7
A76D02,United States,CXK466,N578K,P28A
A76D5A,United States,JIA5086,N578NN,CRJ9
A76D99,United States,N578RA,N578RA,P46T
A76EDD,United States,N57825,N57825,M20P
A76F66,United States,UAL2039,N57862,B753
A76F67,United States,UAL1847,N57863,B753
A76F87,United States,UAL2340,N57870,B753
A76F9A,United States,N5788J,N5788J,C182
A76FE9,United States,ASA681,N579AS,B738
A76FFA,United States,N579BJ,N579BJ,C560
A770A2,United States,JBU1497,N579JB,A320
A77147,United States,EJA579,N579QS,C56X
A771A8,United States,UPS003D,N579UP,B744
A771AF,United States,AAL875,N579UW,A321
A773C8,United States,N58CG,N58CG,F900
A77407,United States,N58EV,N58EV,BE58
A77430,United States,N58GL,N58GL,BE58
A7765E,United States,N580ET,N580ET,C172
A77662,United States,N580EX,N580EX,C208
A776B1,United States,N580JA,N580JA,P28A
A776B2,United States,JBU2826,N580JB,A320
A77721,United States,JIA5594,N580NN,CRJ9
A77773,United States,N580RV,N580RV,RV12
A777BF,United States,AAL2704,N580UW,A321
A7792F,United States,N58064,N58064,M20P
A779B0,United States,ASA1058,N581AS,B738
A779EA,United States,N581D,N581D,GLF5
A77A32,United States,LXJ581,N581FX,CL30
A77B0E,United States,EJA581,N581QS,C68A
A77C11,United States,UAL981,N58101,B752
A77E97,United States,DAL555,N582NW,B753
A77F26,United States,UPS327,N582UP,B744
A77F2D,United States,AAL626,N582UW,A321
A78056,United States,N58243,N58243,H500
A78116,United States,KFB583,N583AJ,GLF4
A78140,United States,N583CA,N583CA,P28A
A78246,United States,JIA5173,N583NN,CRJ9
A7858E,United States,JBU1287,N584JB,A320
A785FD,United States,JIA5021,N584NN,CRJ9
A78605,United States,DAL725,N584NW,B753
A7865A,United States,N584SF,N584SF,C172
A78669,United States,BYA584,N584SW,E120
A7869B,United States,AAL1177,N584UW,A321
A78890,United States,RTY585,N585AW,P28A
A788A2,United States,N585BP,N585BP,PRM1
A78923,United States,N585GT,N585GT,SR22
A78945,United States,JBU494,N585JB,A320
A7897E,United States,N585LJ,N585LJ,RV6
A789B0,United States,N585NJ,N585NJ,TBM7
A789B4,United States,JIA5670,N585NN,CRJ9
A789C3,United States,YEL5,N585PC,E55P
A789CA,United States,N585PK,N585PK,SF50
A78A52,United States,AAL750,N585UW,A321
A78BED,United States,N5858B,N5858B,BE58
A78C22,United States,N5859V,N5859V,P28A
A78C6A,United States,N586CF,N586CF,SR22
A78CFC,United States,JBU2424,N586JB,A320
A78D45,United States,N586M,N586M,C750
A78DA1,United States,EJA586,N586QS,C68A
A78E2E,United States,N586WH,N586WH,EC35
A78F87,United States,N5867H,N5867H,R66
A78FFA,United States,ASA1149,N587AS,B738
A790B3,United States,JBU1579,N587JB,A320
A7910E,United States,MTU87,N587MT,DA40
A79158,United States,EJA587,N587QS,C56X
A7917C,United States,N587SC,N587SC,CRUZ
A79193,United States,N587TA,N587TA,P208
A791C0,United States,AAL2126,N587UW,A321
A794E1,United States,DAL324,N588NW,B753
A7950F,United States,EJA588,N588QS,C56X
A79530,United States,N588S,N588S,LEG2
A79768,United States,ASA1428,N589AS,B738
A79890,United States,JIA5327,N589NN,CRJ9
A79898,United States,DAL774,N589NW,B753
A79B56,United States,N59CX,N59CX,G280
A79B91,United States,N59FF,N59FF,C172
A79EA0,United States,JIA5387,N590NN,CRJ9
A79EA8,United States,DAL808,N590NW,B753
A7A15E,United States,CAP3691,N591CP,C82T
A7A1B1,United States,LXJ591,N591FX,CL30
A7A1E8,United States,JBU725,N591JB,A320
A7A257,United States,JIA5526,N591NN,CRJ9
A7A25F,United States,DAL501,N591NW,B753
A7A3C8,United States,N5912M,N5912M,PA44
A7A510,United States,RTY592,N592CJ,P28A
A7A59F,United States,JBU1130,N592JB,A320
A7A616,United States,DAL881,N592NW,B753
A7A755,United States,N5921E,N5921E,C82R
A7A906,United States,N593EX,N593EX,C208
A7A9CD,United States,DAL732,N593NW,B753
A7A9D4,United States,N593PC,N593PC,PC12
A7AA1F,United States,SCU17,N593SC,P28A
A7AC54,United States,ASA297,N594AS,B738
A7AD0D,United States,JBU1942,N594JB,A320
A7AD84,United States,DAL715,N594NW,B753
A7B09B,United States,N595GL,N595GL,DV20
A7B0C4,United States,JBU69,N595JB,A320
A7B133,United States,JIA5147,N595NN,CRJ9
A7B143,United States,N595PD,N595PD,H25B
A7B425,United States,ERU96,N596ER,DA42
A7B46E,United States,N596HP,N596HP,P32R
A7B4F2,United States,DAL950,N596NW,B753
A7B520,United States,EJA596,N596QS,C68A
A7B65F,United States,N5962R,N5962R,C172
A7B779,United States,ASA1425,N597AS,B738
A7B88D,United States,MTU97,N597MT,DA40
A7B8A1,United States,JIA5522,N597NN,CRJ9
A7B8FB,United States,SCU19,N597SC,P28A
A7BBE9,United States,JBU2439,N598JB,A320
A7BC44,United States,MTU98,N598MT,DA40
A7BC8E,United States,EJA598,N598QS,C68A
A7BCB2,United States,SCU20,N598SC,P28A
A7BF14,United States,N599CM,N599CM,C172
A7BF69,United States,LXJ599,N599FX,CL30
A7C06D,United States,N599SG,N599SG,S22T
A7C19C,United States,N5993E,N5993E,C172
A7C28D,United States,N6A,N6A,E55P
A7C3C9,United States,GRDTST,N6NR,H25B
A7C3CA,United States,N6NS,N6NS,P28A
A7C3D0,United States,LJY6,N6NY,C25C
A7C58C,United States,N60GR,N60GR,B06
A7C59E,United States,HPJ60,N60HJ,LJ60
A7C5A1,United States,N60HM,N60HM,LJ60
A7C618,United States,N60NF,N60NF,E55P
A7C66B,United States,N60RP,N60RP,M20P
A7C6FA,United States,N60XG,N60XG,HDJT
A7C74A,United States,N600AL,N600AL,C25A
A7C808,United States,N600JA,N600JA,P46T
A7C878,United States,JIA5570,N600NN,CRJ9
A7C8AE,United States,EJA600,N600QS,C56X
A7C8BD,United States,ZD600R,N600RG,GA6C
A7C8C0,United States,N600RK,N600RK,BE20
A7C8D8,United States,CYO602,N600SJ,LJ60
A7C8E1,United States,N600ST,N600ST,P46T
A7CA49,United States,N6005C,N6005C,SR22
A7CAFC,United States,N601AF,N601AF,CL60
A7CB0B,United States,AAL1619,N601AW,A320
A7CB35,United States,CYO601,N601CN,LJ60
A7CB63,United States,N179LF,N601EJ,LJ60
A7CB67,United States,JIA5060,N601EN,CRJ9
A7CBB4,United States,N601HQ,N601HQ,H60
A7CC00,United States,EDV5219,N601LR,CRJ9
A7CC2C,United States,NKS887,N601NK,A320
A7CC65,United States,EJA601,N601QS,C68A
A7CCA0,United States,N601TA,N601TA,AS50
A7CE03,United States,N6015F,N6015F,P28A
A7CE70,United States,N6018K,N6018K,C172
A7CF40,United States,LXJ602,N602FX,E550
A7CFB7,United States,EDV5097,N602LR,CRJ9
A7CFE3,United States,NKS2330,N602NK,A320
A7D01C,United States,EJA602,N602QS,C56X
A7D17F,United States,FFY723,N6023S,C72R
A7D1EE,United States,N6026Y,N6026Y,BE36
A7D27E,United States,N603BA,N603BA,PC12
A7D2AE,United States,SKW3684,N603CZ,E75L
A7D2C4,United States,N603DW,N603DW,C550
A7D2F1,United States,FFT44,N603FR,A21N
A7D31B,United States,N603HH,N603HH,R22
A7D32D,United States,N603JA,N603JA,SR20
A7D32E,United States,JBU595,N603JB,A320
A7D3B0,United States,N603PG,N603PG,H60
A7D3FE,United States,SKW4869,N603SK,CRJ7
A7D571,United States,N6035F,N6035F,P28A
A7D57B,United States,N6035R,N6035R,C172
A7D5A5,United States,N6036Y,N6036Y,C172
A7D630,United States,AAL346,N604AW,A320
A7D71E,United States,N604LJ,N604LJ,C25A
A7D751,United States,NKS2720,N604NK,A320
A7D754,United States,JIA5214,N604NN,CRJ9
A7D7B8,United States,N604SN,N604SN,C56X
A7D7F3,United States,SKW5263,N604UX,E75L
A7D8E8,United States,N6043M,N6043M,C162
A7D91A,United States,N60442,N60442,C162
A7D93C,United States,N60451,N60451,BE76
A7DA05,United States,N605CA,N605CA,DA40
A7DA55,United States,N605FF,N605FF,P28A
A7DA68,United States,CXK413,N605G,P28A
A7DA9C,United States,JBU729,N605JB,A320
A7DAC8,United States,EAL3085,N605KW,B762
A7DACC,United States,N605L,N605L,CL60
A7DADC,United States,EDV5438,N605LR,CRJ9
A7DB02,United States,CXK623,N605ND,C172
A7DB0B,United States,JIA5112,N605NN,CRJ9
A7DB6F,United States,N605SN,N605SN,C525
A7DC92,United States,N60529,N60529,T206
A7DDE9,United States,N606DW,N606DW,PA31
A7DE16,United States,FFT67,N606FR,A21N
A7DE3C,United States,N606HD,N606HD,AS50
A7DE6B,United States,N606KA,N606KA,DHC3
A7DE85,United States,N606LB,N606LB,B06
A7DEC2,United States,JIA5077,N606NN,CRJ9
A7DF23,United States,SKW3002,N606SK,CRJ7
A7E07D,United States,N6064R,N6064R,C172
A7E09B,United States,N6065L,N6065L,C172
A7E20A,United States,JBU64,N607JB,A320
A7E270,United States,NDU607,N607ND,P28A
A7E276,United States,NKS58,N607NK,A320
A7E279,United States,JIA5527,N607NN,CRJ9
A7E2AF,United States,EJA607,N607QS,C68A
A7E2DA,United States,SKW3679,N607SK,CRJ7
A7E2F6,United States,N607TN,N607TN,C25A
A7E310,United States,UPS64,N607UP,B748
A7E5C1,United States,JBU2070,N608JB,A320
A7E5CF,United States,N608JR,N608JR,C56X
A7E666,United States,EJA608,N608QS,C68A
A7E676,United States,N608RH,N608RH,AT5T
A7E869,United States,N6088B,N6088B,AS50
A7E934,United States,N609FJ,N609FJ,C172
A7E93B,United States,FFT27,N609FR,A21N
A7E9E7,United States,JIA9942,N609NN,CRJ9
A7EA39,United States,N609RV,N609RV,RV8
A7EA86,United States,SKW5972,N609UX,E75L
A7EC02,United States,N6097G,N6097G,C172
A7ECF4,United States,N61FT,N61FT,C56X
A7ED7E,United States,N61MF,N61MF,T210
A7EDAF,United States,N61PE,N61PE,BE20
A7EE0F,United States,N61TA,N61TA,P28A
A7EE25,United States,N61TY,N61TY,C25A
A7EF32,United States,ERU10,N610ER,C172
A7EF4B,United States,FFT1167,N610FR,A21N
A7EF7B,United States,N610HP,N610HP,C72R
A7EFEE,United States,NDU10,N610ND,P28A
A7EFF7,United States,JIA9974,N610NN,CRJ9
A7F02D,United States,EJA610,N610QS,C68A
A7F08E,United States,UP63,N610UP,B748
A7F13B,United States,N6101B,N6101B,C182
A7F142,United States,N6101J,N6101J,T206
A7F1DA,United States,N6105W,N6105W,P28A
A7F3AB,United States,NKS890,N611NK,A320
A7F432,United States,N611TV,N611TV,R66
A7F616,United States,N6119P,N6119P,PA24
A7F65D,United States,N612BZ,N612BZ,C172
A7F6B9,United States,FFT4821,N612FR,A21N
A7F6DC,United States,N612HA,N612HA,F2TH
A7F6F6,United States,JBU2577,N612JB,A320
A7F709,United States,N612JW,N612JW,SF50
A7F732,United States,N612LM,N612LM,B350
A7F765,United States,JIA5388,N612NN,CRJ9
A7F804,United States,SKW5492,N612UX,E75L
A7F9EB,United States,N613AH,N613AH,EC45
A7F9FB,United States,ATN3374,N613AZ,B763
A7FA00,United States,RNI218,N613BD,F2TH
A7FA2D,United States,SKW4059,N613CZ,E75L
A7FA70,United States,FFT87,N613FR,A21N
A7FA72,United States,N613FT,N613FT,P28A
A7FB1C,United States,JIA5048,N613NN,CRJ9
A7FB8D,United States,N613TA,N613TA,BE20
A7FD3F,United States,N6137Q,N6137Q,C172
A7FDAB,United States,ASA1010,N614AS,B737
A7FDE4,United States,SKW3807,N614CZ,E75L
A7FED3,United States,JIA5519,N614NN,CRJ9
A8004E,United States,N6142X,N6142X,C172
A802AF,United States,N615Q,N615Q,BE35
A80310,United States,N615TX,N615TX,TBM7
A80329,United States,SKW5506,N615UX,E75L
A80556,United States,TWY73,N616DC,GLEX
A8056D,United States,EDG616,N616EA,CL30
A8057D,United States,N616ES,N616ES,M7
A80585,United States,N616F,N616F,C172
A80595,United States,FFT1166,N616FR,A21N
A805F3,United States,NJM616,N616KK,LJ45
A80642,United States,N616NP,N616NP,C700
A806D8,United States,UPS62,N616UP,B748
A806E0,United States,SKW5479,N616UX,E75L
A80777,United States,N6160Y,N6160Y,B06
A808D3,United States,N617AV,N617AV,GA8
A808D5,United States,ATAC31,N617AX,MRF1
A808D7,United States,ATN3462,N617AZ,B763
A80941,United States,FDX3951,N617FE,MD11
A80990,United States,N617JJ,N617JJ,SR22
A809DE,United States,N617MM,N617MM,BE9L
A809F5,United States,NKS533,N617NK,A320
A80A8F,United States,UP61,N617UP,B748
A80B28,United States,N6170S,N6170S,C182
A80BA2,United States,N61739,N61739,C172
A80C4E,United States,N61786,N61786,C172
A80C74,United States,N61799,N61799,C172
A80C78,United States,N618AB,N618AB,SR22
A80CC4,United States,N618DC,N618DC,DV20
A80CC9,United States,N618DH,N618DH,C172
A80D05,United States,N618FT,N618FT,P28A
A80D40,United States,JBU2813,N618JB,A320
A80D45,United States,N618JG,N618JG,C650
A80DAC,United States,NKS1784,N618NK,A320
A80E54,United States,N618VC,N618VC,C172
A80EEF,United States,N61808,N61808,C172
A80F0D,United States,N61813,N61813,C172
A80F1A,United States,N6182F,N6182F,C82T
A80FB4,United States,N6186V,N6186V,C172
A81000,United States,UAL752,N61881,B739
A81001,United States,UAL1102,N61882,B739
A8102A,United States,UAL2383,N61898,B739
A8103E,United States,ASA1020,N619AS,B737
A810D7,United States,N619GV,N619GV,GLF5
A81141,United States,KEN4444,N619MA,C208
A81163,United States,NKS706,N619NK,A320
A81205,United States,SKW5939,N619UX,E75L
A813C2,United States,N6199B,N6199B,P28A
A81467,United States,HER62,N62FF,GLF5
A8148C,United States,N62GT,N62GT,BE20
A814E1,United States,N62LC,N62LC,DHC2
A81541,United States,N62PZ,N62PZ,DA62
A816CA,United States,FFT452,N620FR,A21N
A81773,United States,NKS130,N620NK,A320
A817FC,United States,LAK620,N620TX,C56X
A81943,United States,N62049,N62049,C172
A81965,United States,BL058,N62058,C172
A81B8F,United States,N621SL,N621SL,COL4
A81BA7,United States,N621TK,N621TK,P28A
A81DB1,United States,CNS888,N622AF,PC12
A81E2A,United States,N622FB,N622FB,AS50
A81EDB,United States,NDU622,N622ND,P28A
A81EE1,United States,NKS1343,N622NK,A320
A81EF2,United States,N622PB,N622PB,H500
A81F1A,United States,EJA622,N622QS,C68A
A81F5A,United States,N622TF,N622TF,C560
A81F83,United States,SKW5775,N622UX,E75L
A820C8,United States,N6225X,N6225X,C340
A8213B,United States,N62287,N62287,C172
A8214D,United States,JED157,N6229Q,C172
A821E2,United States,N623FC,N623FC,LJ45
A8222C,United States,JBU257,N623JB,A320
A822D6,United States,QXE2042,N623QX,E75L
A82332,United States,UP80,N623UP,B748
A8233A,United States,SKW5438,N623UX,E75L
A823E5,United States,N6231H,N6231H,P28A
A82467,United States,N62348,N62348,C172
A825E3,United States,JBU1014,N624JB,A320
A8264F,United States,NKS1878,N624NK,A320
A82664,United States,N624PF,N624PF,C82S
A8268D,United States,QXE2542,N624QX,E75L
A826C3,United States,N624TA,N624TA,C172
A82967,United States,GLF78,N625GA,GLF6
A82A00,United States,NDU625,N625ND,P28A
